Order ID,Order Date,Customer Name,Category,Sub-Category,Sales,Profit,Quantity,Region,Is Repeat Customer,Order Year,Order Month,Order Month Name,Order Day of Week,Order Month-Year,Day Type
CA-2024-101038,2024-02-20,Charles Robinson,Office Supplies,Binders,65.58,34.9,3,Central,Yes,2024,2,Feb,Tuesday,2024-02,Weekday
CA-2024-101724,2024-02-20,Ashley Robinson,Furniture,Tables,383.5,-7.99,1,Central,Yes,2024,2,Feb,Tuesday,2024-02,Weekday
CA-2024-101128,2024-02-21,Ashley Robinson,Office Supplies,Art,64.4,25.68,1,Central,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-101413,2024-02-21,Donna Smith,Electronics,Phones,502.5,74.46,1,West,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-102295,2024-02-21,Karen Ramirez,Office Supplies,Storage,80.03,17.79,2,West,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-102402,2024-02-21,Karen Ramirez,Office Supplies,Paper,30.2,12.77,1,West,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-102528,2024-02-21,Ashley Robinson,Furniture,Bookcases,1314.13,3.63,2,West,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-100285,2024-02-22,Ashley Robinson,Furniture,Bookcases,703.9,28.26,4,West,Yes,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-100884,2024-02-22,Sandra Rodriguez,Office Supplies,Paper,9.95,4.14,1,South,Yes,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-102526,2024-02-22,Margaret Robinson,Office Supplies,Paper,8.8,3.98,1,East,No,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-102928,2024-02-22,Ashley Robinson,Furniture,Chairs,1520.29,123.45,5,West,Yes,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-102661,2024-02-23,Charles Robinson,Furniture,Bookcases,569.16,25.27,1,East,Yes,2024,2,Feb,Friday,2024-02,Weekday
CA-2024-100192,2024-02-24,Ashley Robinson,Electronics,Smartwatches,1226.91,285.26,3,East,Yes,2024,2,Feb,Saturday,2024-02,Weekend
CA-2024-101921,2024-02-24,Karen Ramirez,Electronics,Laptops,3111.44,464.44,2,West,Yes,2024,2,Feb,Saturday,2024-02,Weekend
CA-2024-102096,2024-02-24,Karen Ramirez,Furniture,Tables,566.08,-44.39,1,West,Yes,2024,2,Feb,Saturday,2024-02,Weekend
CA-2024-102194,2024-02-24,Karen Ramirez,Office Supplies,Art,397.42,152.65,4,West,Yes,2024,2,Feb,Saturday,2024-02,Weekend
CA-2024-101307,2024-02-25,Karen Ramirez,Office Supplies,Paper,53.79,26.3,1,Central,Yes,2024,2,Feb,Sunday,2024-02,Weekend
CA-2024-101832,2024-02-25,Karen Ramirez,Office Supplies,Paper,50.93,21.33,3,East,Yes,2024,2,Feb,Sunday,2024-02,Weekend
CA-2024-102681,2024-02-25,Ashley Robinson,Electronics,Smartwatches,1050.97,177.93,2,West,Yes,2024,2,Feb,Sunday,2024-02,Weekend
CA-2024-102878,2024-02-25,Ashley Robinson,Furniture,Furnishings,197.16,52.68,1,West,Yes,2024,2,Feb,Sunday,2024-02,Weekend
CA-2024-100191,2024-02-26,Nancy Ramirez,Furniture,Bookcases,680.97,39.5,2,Central,Yes,2024,2,Feb,Monday,2024-02,Weekday
CA-2024-102588,2024-02-26,Ashley Robinson,Office Supplies,Binders,14.58,6.79,2,South,Yes,2024,2,Feb,Monday,2024-02,Weekday
CA-2024-100555,2024-02-27,John White,Furniture,Chairs,169.75,6.87,1,East,Yes,2024,2,Feb,Tuesday,2024-02,Weekday
CA-2024-102637,2024-02-27,Nancy Ramirez,Office Supplies,Storage,86.54,17.77,2,West,Yes,2024,2,Feb,Tuesday,2024-02,Weekday
CA-2024-100120,2024-02-28,Jessica Anderson,Furniture,Tables,597.34,-18.76,1,East,No,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-100392,2024-02-28,Karen Ramirez,Furniture,Tables,1619.38,-131.51,4,South,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-100786,2024-02-28,Ashley Robinson,Furniture,Furnishings,442.06,121.86,3,Central,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-101393,2024-02-28,Ashley Robinson,Office Supplies,Art,23.64,10.51,1,South,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-102967,2024-02-28,Ashley Robinson,Office Supplies,Storage,103.23,25.03,1,South,Yes,2024,2,Feb,Wednesday,2024-02,Weekday
CA-2024-101028,2024-02-29,Charles Robinson,Furniture,Tables,990.17,-11.69,2,South,Yes,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-102023,2024-02-29,Karen Ramirez,Electronics,Accessories,83.44,29.58,1,East,Yes,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-102641,2024-02-29,Richard Clark,Furniture,Furnishings,190.11,52.13,4,West,Yes,2024,2,Feb,Thursday,2024-02,Weekday
CA-2024-100059,2024-03-01,Ashley Robinson,Furniture,Bookcases,137.97,13.35,1,Central,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101047,2024-03-01,Ashley Robinson,Office Supplies,Paper,110.35,50.32,4,South,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-100073,2024-03-02,Ashley Robinson,Electronics,Smartwatches,354.9,61.42,2,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-101055,2024-03-02,Ashley Robinson,Electronics,Phones,1209.81,142.23,1,Central,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-101277,2024-03-02,Ashley Robinson,Office Supplies,Storage,166.15,40.17,1,East,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102843,2024-03-02,John Lee,Electronics,Laptops,1209.09,175.58,1,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-101315,2024-03-03,Donna Smith,Electronics,Smartwatches,558.13,124.44,3,West,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-101555,2024-03-03,Ashley Robinson,Furniture,Furnishings,411.44,94.4,4,East,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-101757,2024-03-03,Karen Ramirez,Furniture,Bookcases,3420.66,187.77,5,South,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-100098,2024-03-04,Nancy Ramirez,Electronics,Laptops,1672.75,237.85,1,West,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-100705,2024-03-04,Ashley Robinson,Office Supplies,Binders,59.48,32.56,3,West,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-101441,2024-03-04,Nancy Ramirez,Electronics,Accessories,90.86,27.34,1,Central,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-102655,2024-03-04,Ashley Robinson,Furniture,Chairs,218.31,26.26,1,West,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-100465,2024-03-05,Nancy Ramirez,Office Supplies,Binders,35.09,17.18,2,Central,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-101668,2024-03-05,Ashley Robinson,Office Supplies,Paper,30.83,14.14,1,East,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102277,2024-03-05,Charles Robinson,Electronics,Smartwatches,318.17,50.15,2,West,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102990,2024-03-05,Nancy Ramirez,Furniture,Furnishings,153.15,45.66,2,Central,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-100729,2024-03-06,Ashley Robinson,Office Supplies,Storage,33.89,6.54,1,Central,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100147,2024-03-07,Donna Smith,Electronics,Accessories,34.98,11.76,1,East,Yes,2024,3,Mar,Thursday,2024-03,Weekday
CA-2024-101731,2024-03-07,Karen Ramirez,Office Supplies,Storage,79.55,16.48,1,West,Yes,2024,3,Mar,Thursday,2024-03,Weekday
CA-2024-102406,2024-03-07,Ashley Robinson,Electronics,Accessories,114.82,41.43,1,Central,Yes,2024,3,Mar,Thursday,2024-03,Weekday
CA-2024-100592,2024-03-08,Sandra Martin,Office Supplies,Storage,195.26,35.65,2,West,No,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101119,2024-03-08,Nancy Ramirez,Electronics,Phones,905.77,116.0,2,East,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101193,2024-03-08,Charles Robinson,Furniture,Chairs,803.48,34.15,3,East,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102045,2024-03-08,Karen Ramirez,Office Supplies,Art,16.31,6.3,1,Central,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102201,2024-03-08,Ashley Robinson,Office Supplies,Storage,93.72,16.21,3,South,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102356,2024-03-08,Ashley Robinson,Furniture,Bookcases,1003.61,34.34,2,Central,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102297,2024-03-09,Karen Ramirez,Furniture,Tables,2274.29,-152.89,3,South,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102715,2024-03-09,Karen Ramirez,Office Supplies,Paper,41.14,19.65,2,East,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-100669,2024-03-11,William Sanchez,Office Supplies,Storage,170.37,34.88,4,Central,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-101244,2024-03-11,Ashley Robinson,Office Supplies,Storage,176.26,36.66,1,Central,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-101994,2024-03-11,Karen Ramirez,Office Supplies,Art,75.61,30.8,1,South,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-101702,2024-03-12,Charles Miller,Furniture,Furnishings,255.93,69.66,3,Central,No,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102570,2024-03-12,Ashley Robinson,Electronics,Laptops,1209.37,174.56,1,Central,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102610,2024-03-12,Karen Ramirez,Electronics,Accessories,65.67,22.09,1,South,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102677,2024-03-12,Donna Smith,Electronics,Accessories,113.88,38.95,1,South,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-100511,2024-03-13,Ashley Robinson,Furniture,Bookcases,930.25,2.39,2,Central,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100565,2024-03-13,Ashley Robinson,Electronics,Smartwatches,834.92,132.23,2,West,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100775,2024-03-13,Robert Smith,Furniture,Chairs,1594.39,131.98,4,South,No,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100931,2024-03-13,Ashley Robinson,Office Supplies,Storage,130.82,25.94,1,East,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100607,2024-03-14,Ashley Robinson,Office Supplies,Storage,377.11,70.24,2,West,Yes,2024,3,Mar,Thursday,2024-03,Weekday
CA-2024-100975,2024-03-14,Donna Smith,Electronics,Accessories,51.01,17.83,1,East,Yes,2024,3,Mar,Thursday,2024-03,Weekday
CA-2024-100724,2024-03-15,Charles Robinson,Electronics,Laptops,1749.5,167.77,3,East,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102027,2024-03-15,Karen Ramirez,Furniture,Tables,1523.5,-13.31,4,South,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-100240,2024-03-16,Nancy Ramirez,Office Supplies,Binders,24.49,11.68,2,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-100430,2024-03-16,Donna Smith,Office Supplies,Storage,703.91,123.37,5,Central,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-100932,2024-03-16,Jennifer Jackson,Office Supplies,Binders,12.55,6.61,2,West,No,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-101309,2024-03-16,Ashley Robinson,Office Supplies,Paper,45.83,21.29,2,South,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-101490,2024-03-16,Nancy Ramirez,Office Supplies,Binders,97.66,53.13,3,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102615,2024-03-16,Ashley Robinson,Electronics,Smartwatches,1020.09,252.12,2,East,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102701,2024-03-16,Nancy Ramirez,Electronics,Smartwatches,877.23,175.41,2,East,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-100841,2024-03-17,Ashley Robinson,Electronics,Accessories,151.54,49.26,1,Central,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-101008,2024-03-17,Nancy Ramirez,Electronics,Laptops,1853.28,258.58,1,Central,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-101894,2024-03-17,Karen Ramirez,Furniture,Bookcases,315.61,0.86,1,East,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-100788,2024-03-18,Margaret Miller,Office Supplies,Paper,93.05,45.0,3,Central,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-101382,2024-03-18,Nancy Ramirez,Office Supplies,Binders,29.34,16.05,3,Central,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-102532,2024-03-18,Karen Ramirez,Office Supplies,Art,101.05,44.53,2,West,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-100773,2024-03-19,Margaret Miller,Office Supplies,Paper,21.61,9.79,1,East,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-101452,2024-03-19,Donna Smith,Furniture,Furnishings,54.66,11.4,1,South,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-101458,2024-03-19,Ashley Robinson,Office Supplies,Art,42.11,17.47,1,Central,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102943,2024-03-19,Ashley Robinson,Furniture,Bookcases,341.68,9.14,1,East,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102611,2024-03-20,Nancy Ramirez,Electronics,Accessories,220.94,87.39,2,East,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100582,2024-03-22,Nancy Ramirez,Office Supplies,Storage,113.63,21.55,2,Central,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101697,2024-03-22,Karen Ramirez,Office Supplies,Art,179.97,71.41,3,South,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101790,2024-03-22,Karen Ramirez,Electronics,Smartwatches,456.28,70.01,4,Central,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102382,2024-03-22,Ashley Robinson,Office Supplies,Storage,221.45,36.69,2,West,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-100162,2024-03-23,Karen Ramirez,Electronics,Smartwatches,283.61,44.31,1,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-100231,2024-03-23,Ashley Robinson,Office Supplies,Storage,307.51,68.47,1,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102510,2024-03-23,Ashley Robinson,Office Supplies,Binders,52.87,24.32,2,West,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102633,2024-03-23,Karen Ramirez,Office Supplies,Art,80.99,31.04,1,Central,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102864,2024-03-23,Ashley Robinson,Furniture,Bookcases,285.52,3.57,1,East,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-101350,2024-03-24,Ashley Robinson,Electronics,Accessories,54.48,18.51,2,West,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-100047,2024-03-25,Karen Ramirez,Electronics,Smartwatches,966.5,205.36,3,West,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-100330,2024-03-25,Charles Robinson,Electronics,Accessories,20.45,7.63,1,East,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-100763,2024-03-25,Ashley Robinson,Electronics,Phones,2508.03,351.04,5,East,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-102294,2024-03-25,Ashley Robinson,Office Supplies,Binders,13.07,5.92,1,South,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-102647,2024-03-25,Donna Smith,Electronics,Phones,238.28,41.37,1,South,Yes,2024,3,Mar,Monday,2024-03,Weekday
CA-2024-100512,2024-03-26,Charles Robinson,Furniture,Chairs,394.48,49.84,1,Central,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-101219,2024-03-26,Ashley Robinson,Furniture,Chairs,855.9,79.72,3,Central,Yes,2024,3,Mar,Tuesday,2024-03,Weekday
CA-2024-102195,2024-03-27,Jessica Anderson,Office Supplies,Paper,28.78,12.97,1,East,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-102744,2024-03-27,Ashley Robinson,Office Supplies,Storage,146.78,22.34,1,Central,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-102957,2024-03-27,Ashley Robinson,Office Supplies,Art,72.83,31.8,4,Central,Yes,2024,3,Mar,Wednesday,2024-03,Weekday
CA-2024-100640,2024-03-28,Ashley Robinson,Office Supplies,Paper,27.99,13.91,3,West,Yes,2024,3,Mar,Thursday,2024-03,Weekday
CA-2024-100024,2024-03-29,Ashley Robinson,Furniture,Furnishings,125.54,34.49,2,East,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-100077,2024-03-29,Ashley Robinson,Furniture,Tables,447.33,-23.41,1,East,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101761,2024-03-29,Donna Smith,Office Supplies,Binders,20.76,10.03,4,South,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101784,2024-03-29,Ashley Robinson,Office Supplies,Binders,5.48,2.83,2,East,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-102488,2024-03-29,Nancy Ramirez,Electronics,Laptops,4460.04,753.84,4,South,Yes,2024,3,Mar,Friday,2024-03,Weekday
CA-2024-101748,2024-03-30,Karen Ramirez,Office Supplies,Storage,711.01,108.62,5,Central,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-102778,2024-03-30,Ashley Robinson,Office Supplies,Storage,56.74,10.52,1,South,Yes,2024,3,Mar,Saturday,2024-03,Weekend
CA-2024-100400,2024-03-31,Ashley Robinson,Office Supplies,Paper,57.52,24.84,2,East,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-100698,2024-03-31,Ashley Robinson,Electronics,Smartwatches,423.65,98.89,1,South,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-101235,2024-03-31,Ashley Robinson,Office Supplies,Binders,18.76,10.02,1,West,Yes,2024,3,Mar,Sunday,2024-03,Weekend
CA-2024-100365,2024-04-01,Nancy Ramirez,Furniture,Furnishings,72.15,18.06,1,East,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-100378,2024-04-02,Donna Smith,Electronics,Phones,2386.25,472.58,4,East,Yes,2024,4,Apr,Tuesday,2024-04,Weekday
CA-2024-100409,2024-04-02,Ashley Robinson,Electronics,Laptops,3671.04,564.66,2,West,Yes,2024,4,Apr,Tuesday,2024-04,Weekday
CA-2024-101213,2024-04-02,Charles Robinson,Furniture,Furnishings,47.93,13.69,1,East,Yes,2024,4,Apr,Tuesday,2024-04,Weekday
CA-2024-102936,2024-04-03,Karen Ramirez,Office Supplies,Binders,18.32,9.26,1,South,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-100021,2024-04-04,Ashley Robinson,Office Supplies,Art,156.81,58.1,4,West,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-100030,2024-04-04,Ashley Robinson,Furniture,Tables,313.67,-2.87,1,Central,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-101061,2024-04-04,Ashley Robinson,Electronics,Laptops,3408.62,571.31,2,South,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-101088,2024-04-04,Karen Ramirez,Office Supplies,Binders,53.45,25.81,5,West,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-101178,2024-04-04,Karen Ramirez,Office Supplies,Art,72.74,25.74,2,South,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-102542,2024-04-04,Ashley Robinson,Office Supplies,Storage,202.49,45.78,1,West,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-100387,2024-04-05,Patricia Robinson,Electronics,Laptops,1675.31,133.25,1,South,No,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-102304,2024-04-05,John White,Office Supplies,Art,97.72,40.25,2,South,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-102893,2024-04-05,Karen Ramirez,Electronics,Smartwatches,645.67,137.39,5,East,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-102020,2024-04-06,Ashley Robinson,Electronics,Smartwatches,659.38,104.55,4,East,Yes,2024,4,Apr,Saturday,2024-04,Weekend
CA-2024-100350,2024-04-07,Nancy Ramirez,Electronics,Smartwatches,715.18,149.86,2,Central,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-100533,2024-04-07,Ashley Robinson,Furniture,Furnishings,380.57,76.67,2,East,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-101140,2024-04-07,Charles Robinson,Office Supplies,Paper,40.7,17.96,1,Central,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-101961,2024-04-07,Karen Ramirez,Office Supplies,Binders,33.3,18.0,1,East,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-101997,2024-04-07,Ashley Robinson,Furniture,Chairs,155.8,18.94,1,East,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-102076,2024-04-07,Nancy Ramirez,Furniture,Furnishings,42.65,9.79,1,Central,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-102174,2024-04-07,Ashley Robinson,Furniture,Tables,2149.47,-114.54,3,West,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-102539,2024-04-07,Ashley Robinson,Electronics,Smartwatches,901.96,169.0,2,Central,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-100651,2024-04-08,Karen Ramirez,Office Supplies,Paper,45.29,18.57,2,West,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-101122,2024-04-08,Nancy Ramirez,Office Supplies,Storage,392.19,63.06,3,South,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-101359,2024-04-08,Karen Ramirez,Office Supplies,Art,18.67,6.85,1,West,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-102369,2024-04-08,Charles Robinson,Furniture,Tables,1500.64,-143.64,2,West,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-100295,2024-04-09,Ashley Robinson,Office Supplies,Binders,44.32,23.21,4,Central,Yes,2024,4,Apr,Tuesday,2024-04,Weekday
CA-2024-102872,2024-04-09,Nancy Ramirez,Electronics,Smartwatches,1320.34,285.77,4,West,Yes,2024,4,Apr,Tuesday,2024-04,Weekday
CA-2024-100765,2024-04-10,Ashley Robinson,Electronics,Phones,3044.42,507.61,3,West,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-101033,2024-04-10,Nancy Ramirez,Electronics,Phones,462.21,68.55,1,West,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-101146,2024-04-10,Ashley Robinson,Furniture,Tables,577.88,-27.8,1,Central,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-101901,2024-04-10,Nancy Ramirez,Furniture,Tables,557.45,-36.91,1,Central,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-102343,2024-04-10,Charles Robinson,Furniture,Chairs,436.3,42.14,1,East,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-102489,2024-04-10,Nancy Ramirez,Electronics,Phones,1873.88,334.7,3,South,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-102706,2024-04-10,Ashley Robinson,Electronics,Phones,970.84,153.31,1,Central,Yes,2024,4,Apr,Wednesday,2024-04,Weekday
CA-2024-100060,2024-04-11,Ashley Robinson,Furniture,Furnishings,676.72,182.08,5,West,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-100298,2024-04-11,William Sanchez,Electronics,Smartwatches,423.12,77.44,1,West,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-101148,2024-04-11,Karen Ramirez,Electronics,Phones,3514.16,426.84,4,South,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-101727,2024-04-11,Karen Ramirez,Furniture,Chairs,372.64,13.25,2,East,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-102217,2024-04-11,Karen Ramirez,Electronics,Accessories,204.85,80.05,2,South,Yes,2024,4,Apr,Thursday,2024-04,Weekday
CA-2024-100102,2024-04-12,Karen Ramirez,Furniture,Tables,1801.73,-59.39,3,Central,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-100720,2024-04-12,Ashley Robinson,Electronics,Phones,2256.65,356.5,5,Central,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-100816,2024-04-12,Margaret Miller,Electronics,Accessories,192.93,76.3,2,East,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-101821,2024-04-12,Nancy Ramirez,Furniture,Chairs,228.03,26.56,2,East,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-102240,2024-04-12,Ashley Robinson,Electronics,Phones,515.88,87.32,1,Central,Yes,2024,4,Apr,Friday,2024-04,Weekday
CA-2024-100922,2024-04-13,Ashley Jones,Office Supplies,Storage,222.68,34.03,1,Central,No,2024,4,Apr,Saturday,2024-04,Weekend
CA-2024-101007,2024-04-13,Karen Ramirez,Electronics,Accessories,42.35,13.09,2,Central,Yes,2024,4,Apr,Saturday,2024-04,Weekend
CA-2024-102727,2024-04-13,Ashley Robinson,Office Supplies,Art,136.28,57.77,2,Central,Yes,2024,4,Apr,Saturday,2024-04,Weekend
CA-2024-102992,2024-04-14,Margaret Miller,Electronics,Laptops,3534.61,328.16,2,East,Yes,2024,4,Apr,Sunday,2024-04,Weekend
CA-2024-100033,2024-04-15,Ashley Robinson,Furniture,Chairs,781.86,95.82,3,West,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-100865,2024-04-15,Charles Robinson,Furniture,Bookcases,101.96,8.68,1,East,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-100898,2024-04-15,Karen Ramirez,Furniture,Bookcases,253.46,14.43,2,Central,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-102894,2024-04-15,Ashley Robinson,Electronics,Phones,1221.73,124.9,3,Central,Yes,2024,4,Apr,Monday,2024-04,Weekday
CA-2024-100930,2024-04-16,Kimberly Gonzalez,Office Supplies,Paper,76.0,35.18,3,East,No,2024,4,Apr,Tuesday,2024-04,Weekday
CA-2024-102723,2024-04-16,Ashley Robinson,Office Supplies,Storage,433.03,74.09,2,Central,Yes,2024,4,Apr,Tuesday,2024-04,Weekday
